instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,cnt_day,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,cnt_hour
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582,110
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582,87
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179,111
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179,167
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,17,0,5,1,1,0.34,0.303,0.46,0.3284,281
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284,241
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284,136
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.194,77
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343,93
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,74
91,2011-04-01,2,0,4,0,5,1,2,0.3,0.283454,0.68625,0.258708,2227,2,0,4,23,0,5,1,1,0.3,0.3182,0.61,0.0896,53
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0.0,32
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,1,0,6,0,1,0.26,0.2727,0.65,0.1343,32
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343,21
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642,9
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642,5
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642,5
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045,12
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045,18
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045,55
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,87
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642,154
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642,198
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343,184
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343,137
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,190
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881,136
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284,196
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582,184
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194,179
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582,148
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836,85
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537,77
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985,55
92,2011-04-02,2,0,4,0,6,0,2,0.315,0.315637,0.65375,0.197146,2252,2,0,4,23,0,6,0,1,0.32,0.3182,0.61,0.1642,53
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,0,0,0,0,1,0.3,0.2879,0.65,0.194,39
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,1,0,0,0,1,0.3,0.3182,0.61,0.1045,34
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,24
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,3,0,0,0,1,0.3,0.3333,0.61,0.0,11
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,4,0,0,0,1,0.28,0.303,0.7,0.0896,3
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,5,0,0,0,1,0.28,0.2727,0.65,0.2239,5
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,6,0,0,0,1,0.28,0.2727,0.65,0.194,33
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,7,0,0,0,1,0.32,0.303,0.57,0.2239,33
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,8,0,0,0,1,0.34,0.3333,0.57,0.1642,62
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,9,0,0,0,1,0.36,0.3182,0.5,0.4925,142
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,10,0,0,0,1,0.4,0.4091,0.43,0.4179,215
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,11,0,0,0,1,0.42,0.4242,0.41,0.2537,243
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,12,0,0,0,1,0.44,0.4394,0.38,0.2836,313
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,13,0,0,0,1,0.44,0.4394,0.33,0.2985,367
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,14,0,0,0,1,0.46,0.4545,0.31,0.1343,349
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,15,0,0,0,2,0.46,0.4545,0.33,0.0,292
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,16,0,0,0,2,0.46,0.4545,0.31,0.194,303
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,17,0,0,0,2,0.46,0.4545,0.28,0.1343,274
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,18,0,0,0,2,0.46,0.4545,0.31,0.0,172
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,144
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,20,0,0,0,3,0.42,0.4242,0.41,0.2239,79
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,21,0,0,0,2,0.42,0.4242,0.44,0.2239,45
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,22,0,0,0,1,0.4,0.4091,0.43,0.1045,36
93,2011-04-03,2,0,4,0,0,0,1,0.378333,0.378767,0.48,0.182213,3249,2,0,4,23,0,0,0,1,0.4,0.4091,0.5,0.0896,31
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,0,0,1,1,1,0.4,0.4091,0.5,0.2239,6
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,1,0,1,1,1,0.4,0.4091,0.56,0.3582,11
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,2,0,1,1,1,0.38,0.3939,0.66,0.2537,2
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,3,0,1,1,1,0.38,0.3939,0.66,0.2836,1
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,4,0,1,1,1,0.38,0.3939,0.71,0.2985,2
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,5,0,1,1,1,0.4,0.4091,0.62,0.2537,7
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,6,0,1,1,1,0.42,0.4242,0.58,0.2836,46
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,7,0,1,1,2,0.44,0.4394,0.54,0.2537,157
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,8,0,1,1,2,0.46,0.4545,0.55,0.2985,339
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,9,0,1,1,2,0.5,0.4848,0.51,0.3881,158
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,10,0,1,1,2,0.54,0.5152,0.45,0.3582,90
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,11,0,1,1,1,0.6,0.6212,0.4,0.3881,124
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,12,0,1,1,1,0.64,0.6212,0.36,0.4627,157
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,13,0,1,1,1,0.68,0.6364,0.34,0.3284,139
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,14,0,1,1,2,0.74,0.6515,0.27,0.4925,123
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,15,0,1,1,1,0.76,0.6667,0.23,0.5522,143
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,16,0,1,1,1,0.76,0.6515,0.22,0.5224,189
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,17,0,1,1,1,0.74,0.6515,0.23,0.6119,366
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,18,0,1,1,2,0.72,0.6364,0.23,0.4925,386
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,19,0,1,1,1,0.7,0.6364,0.24,0.4627,278
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,20,0,1,1,2,0.7,0.6364,0.24,0.5522,173
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,21,0,1,1,2,0.7,0.6364,0.3,0.4478,95
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,22,0,1,1,2,0.68,0.6364,0.36,0.4627,75
94,2011-04-04,2,0,4,0,1,1,1,0.573333,0.542929,0.42625,0.385571,3115,2,0,4,23,0,1,1,2,0.64,0.6212,0.47,0.2239,48
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,0,0,2,1,1,0.62,0.6212,0.5,0.1045,22
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,1,0,2,1,3,0.62,0.6212,0.57,0.4179,15
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,5
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,3,0,2,1,2,0.54,0.5152,0.73,0.3284,4
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,2
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,5,0,2,1,3,0.46,0.4545,0.94,0.2985,5
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,6,0,2,1,2,0.48,0.4697,0.88,0.3284,38
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,7,0,2,1,2,0.48,0.4697,0.88,0.3284,134
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,8,0,2,1,3,0.38,0.3939,0.87,0.5821,157
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,9,0,2,1,3,0.36,0.3182,0.87,0.4925,46
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,10,0,2,1,3,0.34,0.303,0.81,0.3881,28
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,11,0,2,1,3,0.32,0.2879,0.81,0.4478,19
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,12,0,2,1,2,0.34,0.303,0.71,0.3881,38
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,13,0,2,1,2,0.36,0.3333,0.63,0.4179,56
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,14,0,2,1,2,0.36,0.3182,0.57,0.4925,76
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,15,0,2,1,1,0.4,0.4091,0.46,0.4627,68
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,16,0,2,1,1,0.38,0.3939,0.46,0.4179,130
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,17,0,2,1,1,0.42,0.4242,0.38,0.4179,273
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,18,0,2,1,1,0.38,0.3939,0.4,0.4925,267
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,19,0,2,1,1,0.36,0.3333,0.43,0.2985,160
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,20,0,2,1,1,0.34,0.3182,0.46,0.2836,91
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,89
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,22,0,2,1,1,0.32,0.303,0.49,0.2985,46
95,2011-04-05,2,0,4,0,2,1,2,0.414167,0.39835,0.642083,0.388067,1795,2,0,4,23,0,2,1,1,0.3,0.2879,0.49,0.2836,26
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,0,0,3,1,1,0.3,0.3182,0.49,0.1045,15
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,1,0,3,1,1,0.26,0.2727,0.6,0.1343,2
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,2,0,3,1,1,0.24,0.2424,0.7,0.1343,5
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,3,0,3,1,1,0.26,0.2727,0.6,0.1343,4
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,4,0,3,1,1,0.24,0.2424,0.65,0.1343,1
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,5,0,3,1,1,0.24,0.2576,0.7,0.1045,13
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,6,0,3,1,1,0.24,0.2576,0.7,0.1045,56
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,7,0,3,1,1,0.26,0.2727,0.65,0.1045,133
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,8,0,3,1,1,0.32,0.303,0.61,0.2239,325
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,9,0,3,1,1,0.36,0.3333,0.46,0.2537,165
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,10,0,3,1,1,0.4,0.4091,0.37,0.3881,69
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,11,0,3,1,1,0.42,0.4242,0.38,0.3881,93
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,12,0,3,1,1,0.44,0.4394,0.41,0.2537,134
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,13,0,3,1,1,0.46,0.4545,0.38,0.4925,112
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,14,0,3,1,1,0.5,0.4848,0.34,0.4179,115
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,15,0,3,1,1,0.52,0.5,0.32,0.3284,117
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,16,0,3,1,1,0.54,0.5152,0.28,0.4179,169
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,17,0,3,1,1,0.52,0.5,0.32,0.4478,356
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,18,0,3,1,1,0.52,0.5,0.29,0.3582,325
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,19,0,3,1,1,0.5,0.4848,0.31,0.2985,232
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,20,0,3,1,1,0.46,0.4545,0.51,0.2239,141
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,21,0,3,1,1,0.46,0.4545,0.41,0.2836,102
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,22,0,3,1,1,0.46,0.4545,0.41,0.2836,84
96,2011-04-06,2,0,4,0,3,1,1,0.390833,0.387608,0.470833,0.263063,2808,2,0,4,23,0,3,1,1,0.46,0.4545,0.41,0.2985,40
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,0,0,4,1,1,0.46,0.4545,0.41,0.2836,20
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,1,0,4,1,1,0.42,0.4242,0.47,0.1343,13
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,2,0,4,1,1,0.42,0.4242,0.54,0.0,7
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,3,0,4,1,1,0.36,0.3485,0.66,0.194,3
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,4,0,4,1,1,0.34,0.3333,0.76,0.194,1
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,5,0,4,1,1,0.34,0.3182,0.76,0.2239,6
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,6,0,4,1,1,0.32,0.303,0.81,0.2537,64
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,7,0,4,1,2,0.34,0.3333,0.76,0.1642,160
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,8,0,4,1,1,0.36,0.3485,0.76,0.194,314
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,9,0,4,1,2,0.4,0.4091,0.66,0.1343,170
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,95
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,11,0,4,1,2,0.46,0.4545,0.55,0.0,122
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,12,0,4,1,2,0.46,0.4545,0.55,0.0,153
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,13,0,4,1,2,0.52,0.5,0.48,0.0896,135
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,14,0,4,1,1,0.56,0.5303,0.43,0.0896,157
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,15,0,4,1,1,0.6,0.6212,0.38,0.1045,160
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,16,0,4,1,1,0.6,0.6212,0.35,0.0,213
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,17,0,4,1,1,0.52,0.5,0.52,0.2836,343
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,18,0,4,1,1,0.48,0.4697,0.55,0.2537,333
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,19,0,4,1,1,0.46,0.4545,0.59,0.2985,226
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,20,0,4,1,1,0.44,0.4394,0.62,0.1642,203
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,21,0,4,1,2,0.44,0.4394,0.67,0.2836,108
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,22,0,4,1,2,0.4,0.4091,0.76,0.194,81
97,2011-04-07,2,0,4,0,4,1,1,0.4375,0.433696,0.602917,0.162312,3141,2,0,4,23,0,4,1,1,0.38,0.3939,0.76,0.2537,54
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,0,0,5,1,2,0.36,0.3485,0.76,0.2239,25
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,1,0,5,1,2,0.34,0.3333,0.76,0.1343,9
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,2,0,5,1,3,0.34,0.3333,0.76,0.1642,13
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,3,0,5,1,3,0.34,0.3333,0.76,0.1642,1
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,4,0,5,1,2,0.34,0.3333,0.86,0.1343,1
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,5,0,5,1,2,0.32,0.3182,0.87,0.194,9
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,6,0,5,1,2,0.34,0.3636,0.87,0.0,35
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,7,0,5,1,3,0.34,0.3333,0.87,0.1642,113
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,8,0,5,1,3,0.34,0.3333,0.87,0.1642,221
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,9,0,5,1,2,0.36,0.3485,0.76,0.194,185
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,73
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,11,0,5,1,2,0.4,0.4091,0.62,0.3881,98
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,12,0,5,1,3,0.38,0.3939,0.66,0.2239,80
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,13,0,5,1,3,0.36,0.3333,0.76,0.2836,42
98,2011-04-08,2,0,4,0,5,1,2,0.335833,0.324479,0.83625,0.226992,1471,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2239,15
